id,category,subcategory,name,brand,specification,unit,price_range_inr,description,image_url
MAT00094,Building & Structural,Bricks & Blocks,Red Clay Brick,Siporex,230x110x75mm,piece,Rs.17 - Rs.32,"Siporex Red Clay Brick, size 230x110x75mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Siporex+Red+Clay+Brick
MAT00095,Building & Structural,Bricks & Blocks,Red Clay Brick,JK Lakshmi AAC,230x110x75mm,piece,Rs.17 - Rs.32,"JK Lakshmi AAC Red Clay Brick, size 230x110x75mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=JK+Lakshmi+AAC+Red+Clay+Brick
MAT00096,Building & Structural,Bricks & Blocks,Red Clay Brick,Biltech,230x110x75mm,piece,Rs.17 - Rs.32,"Biltech Red Clay Brick, size 230x110x75mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Biltech+Red+Clay+Brick
MAT00097,Building & Structural,Bricks & Blocks,Red Clay Brick,Aerocon,230x110x75mm,piece,Rs.17 - Rs.32,"Aerocon Red Clay Brick, size 230x110x75mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Aerocon+Red+Clay+Brick
MAT00098,Building & Structural,Bricks & Blocks,Red Clay Brick,UltraTech AAC,230x110x75mm,piece,Rs.17 - Rs.32,"UltraTech AAC Red Clay Brick, size 230x110x75mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=UltraTech+AAC+Red+Clay+Brick
MAT00099,Building & Structural,Bricks & Blocks,Red Clay Brick,Local Kiln Co.,230x110x100mm,piece,Rs.17 - Rs.32,"Local Kiln Co. Red Clay Brick, size 230x110x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Local+Kiln+Co.+Red+Clay+Brick
MAT00100,Building & Structural,Bricks & Blocks,Red Clay Brick,Bigbloc,230x110x100mm,piece,Rs.17 - Rs.32,"Bigbloc Red Clay Brick, size 230x110x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Bigbloc+Red+Clay+Brick
MAT00101,Building & Structural,Bricks & Blocks,Red Clay Brick,Magicrete,230x110x100mm,piece,Rs.17 - Rs.32,"Magicrete Red Clay Brick, size 230x110x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Magicrete+Red+Clay+Brick
MAT00102,Building & Structural,Bricks & Blocks,Red Clay Brick,Siporex,230x110x100mm,piece,Rs.17 - Rs.32,"Siporex Red Clay Brick, size 230x110x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Siporex+Red+Clay+Brick
MAT00103,Building & Structural,Bricks & Blocks,Red Clay Brick,JK Lakshmi AAC,230x110x100mm,piece,Rs.17 - Rs.32,"JK Lakshmi AAC Red Clay Brick, size 230x110x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=JK+Lakshmi+AAC+Red+Clay+Brick
MAT00104,Building & Structural,Bricks & Blocks,Red Clay Brick,Biltech,230x110x100mm,piece,Rs.17 - Rs.32,"Biltech Red Clay Brick, size 230x110x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Biltech+Red+Clay+Brick
MAT00105,Building & Structural,Bricks & Blocks,Red Clay Brick,Aerocon,230x110x100mm,piece,Rs.17 - Rs.32,"Aerocon Red Clay Brick, size 230x110x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Aerocon+Red+Clay+Brick
MAT00106,Building & Structural,Bricks & Blocks,Red Clay Brick,UltraTech AAC,230x110x100mm,piece,Rs.17 - Rs.32,"UltraTech AAC Red Clay Brick, size 230x110x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=UltraTech+AAC+Red+Clay+Brick
MAT00107,Building & Structural,Bricks & Blocks,Red Clay Brick,Local Kiln Co.,400x200x200mm,piece,Rs.17 - Rs.32,"Local Kiln Co. Red Clay Brick, size 400x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Local+Kiln+Co.+Red+Clay+Brick
MAT00108,Building & Structural,Bricks & Blocks,Red Clay Brick,Bigbloc,400x200x200mm,piece,Rs.17 - Rs.32,"Bigbloc Red Clay Brick, size 400x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Bigbloc+Red+Clay+Brick
MAT00109,Building & Structural,Bricks & Blocks,Red Clay Brick,Magicrete,400x200x200mm,piece,Rs.17 - Rs.32,"Magicrete Red Clay Brick, size 400x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Magicrete+Red+Clay+Brick
MAT00110,Building & Structural,Bricks & Blocks,Red Clay Brick,Siporex,400x200x200mm,piece,Rs.17 - Rs.32,"Siporex Red Clay Brick, size 400x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Siporex+Red+Clay+Brick
MAT00111,Building & Structural,Bricks & Blocks,Red Clay Brick,JK Lakshmi AAC,400x200x200mm,piece,Rs.17 - Rs.32,"JK Lakshmi AAC Red Clay Brick, size 400x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=JK+Lakshmi+AAC+Red+Clay+Brick
MAT00112,Building & Structural,Bricks & Blocks,Red Clay Brick,Biltech,400x200x200mm,piece,Rs.17 - Rs.32,"Biltech Red Clay Brick, size 400x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Biltech+Red+Clay+Brick
MAT00113,Building & Structural,Bricks & Blocks,Red Clay Brick,Aerocon,400x200x200mm,piece,Rs.17 - Rs.32,"Aerocon Red Clay Brick, size 400x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Aerocon+Red+Clay+Brick
MAT00114,Building & Structural,Bricks & Blocks,Red Clay Brick,UltraTech AAC,400x200x200mm,piece,Rs.17 - Rs.32,"UltraTech AAC Red Clay Brick, size 400x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=UltraTech+AAC+Red+Clay+Brick
MAT00115,Building & Structural,Bricks & Blocks,Red Clay Brick,Local Kiln Co.,600x200x100mm,piece,Rs.17 - Rs.32,"Local Kiln Co. Red Clay Brick, size 600x200x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Local+Kiln+Co.+Red+Clay+Brick
MAT00116,Building & Structural,Bricks & Blocks,Red Clay Brick,Bigbloc,600x200x100mm,piece,Rs.17 - Rs.32,"Bigbloc Red Clay Brick, size 600x200x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Bigbloc+Red+Clay+Brick
MAT00117,Building & Structural,Bricks & Blocks,Red Clay Brick,Magicrete,600x200x100mm,piece,Rs.17 - Rs.32,"Magicrete Red Clay Brick, size 600x200x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Magicrete+Red+Clay+Brick
MAT00118,Building & Structural,Bricks & Blocks,Red Clay Brick,Siporex,600x200x100mm,piece,Rs.17 - Rs.32,"Siporex Red Clay Brick, size 600x200x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Siporex+Red+Clay+Brick
MAT00119,Building & Structural,Bricks & Blocks,Red Clay Brick,JK Lakshmi AAC,600x200x100mm,piece,Rs.17 - Rs.32,"JK Lakshmi AAC Red Clay Brick, size 600x200x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=JK+Lakshmi+AAC+Red+Clay+Brick
MAT00120,Building & Structural,Bricks & Blocks,Red Clay Brick,Biltech,600x200x100mm,piece,Rs.17 - Rs.32,"Biltech Red Clay Brick, size 600x200x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Biltech+Red+Clay+Brick
MAT00121,Building & Structural,Bricks & Blocks,Red Clay Brick,Aerocon,600x200x100mm,piece,Rs.17 - Rs.32,"Aerocon Red Clay Brick, size 600x200x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Aerocon+Red+Clay+Brick
MAT00122,Building & Structural,Bricks & Blocks,Red Clay Brick,UltraTech AAC,600x200x100mm,piece,Rs.17 - Rs.32,"UltraTech AAC Red Clay Brick, size 600x200x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=UltraTech+AAC+Red+Clay+Brick
MAT00123,Building & Structural,Bricks & Blocks,Red Clay Brick,Local Kiln Co.,600x200x150mm,piece,Rs.17 - Rs.32,"Local Kiln Co. Red Clay Brick, size 600x200x150mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Local+Kiln+Co.+Red+Clay+Brick
MAT00124,Building & Structural,Bricks & Blocks,Red Clay Brick,Bigbloc,600x200x150mm,piece,Rs.17 - Rs.32,"Bigbloc Red Clay Brick, size 600x200x150mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Bigbloc+Red+Clay+Brick
MAT00125,Building & Structural,Bricks & Blocks,Red Clay Brick,Magicrete,600x200x150mm,piece,Rs.17 - Rs.32,"Magicrete Red Clay Brick, size 600x200x150mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Magicrete+Red+Clay+Brick
MAT00126,Building & Structural,Bricks & Blocks,Red Clay Brick,Siporex,600x200x150mm,piece,Rs.17 - Rs.32,"Siporex Red Clay Brick, size 600x200x150mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Siporex+Red+Clay+Brick
MAT00127,Building & Structural,Bricks & Blocks,Red Clay Brick,JK Lakshmi AAC,600x200x150mm,piece,Rs.17 - Rs.32,"JK Lakshmi AAC Red Clay Brick, size 600x200x150mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=JK+Lakshmi+AAC+Red+Clay+Brick
MAT00128,Building & Structural,Bricks & Blocks,Red Clay Brick,Biltech,600x200x150mm,piece,Rs.17 - Rs.32,"Biltech Red Clay Brick, size 600x200x150mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Biltech+Red+Clay+Brick
MAT00129,Building & Structural,Bricks & Blocks,Red Clay Brick,Aerocon,600x200x150mm,piece,Rs.17 - Rs.32,"Aerocon Red Clay Brick, size 600x200x150mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Aerocon+Red+Clay+Brick
MAT00130,Building & Structural,Bricks & Blocks,Red Clay Brick,UltraTech AAC,600x200x150mm,piece,Rs.17 - Rs.32,"UltraTech AAC Red Clay Brick, size 600x200x150mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=UltraTech+AAC+Red+Clay+Brick
MAT00131,Building & Structural,Bricks & Blocks,Red Clay Brick,Local Kiln Co.,600x200x200mm,piece,Rs.17 - Rs.32,"Local Kiln Co. Red Clay Brick, size 600x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Local+Kiln+Co.+Red+Clay+Brick
MAT00132,Building & Structural,Bricks & Blocks,Red Clay Brick,Bigbloc,600x200x200mm,piece,Rs.17 - Rs.32,"Bigbloc Red Clay Brick, size 600x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Bigbloc+Red+Clay+Brick
MAT00133,Building & Structural,Bricks & Blocks,Red Clay Brick,Magicrete,600x200x200mm,piece,Rs.17 - Rs.32,"Magicrete Red Clay Brick, size 600x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Magicrete+Red+Clay+Brick
MAT00134,Building & Structural,Bricks & Blocks,Red Clay Brick,Siporex,600x200x200mm,piece,Rs.17 - Rs.32,"Siporex Red Clay Brick, size 600x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Siporex+Red+Clay+Brick
MAT00135,Building & Structural,Bricks & Blocks,Red Clay Brick,JK Lakshmi AAC,600x200x200mm,piece,Rs.17 - Rs.32,"JK Lakshmi AAC Red Clay Brick, size 600x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=JK+Lakshmi+AAC+Red+Clay+Brick
MAT00136,Building & Structural,Bricks & Blocks,Red Clay Brick,Biltech,600x200x200mm,piece,Rs.17 - Rs.32,"Biltech Red Clay Brick, size 600x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Biltech+Red+Clay+Brick
MAT00137,Building & Structural,Bricks & Blocks,Red Clay Brick,Aerocon,600x200x200mm,piece,Rs.17 - Rs.32,"Aerocon Red Clay Brick, size 600x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Aerocon+Red+Clay+Brick
MAT00138,Building & Structural,Bricks & Blocks,Red Clay Brick,UltraTech AAC,600x200x200mm,piece,Rs.17 - Rs.32,"UltraTech AAC Red Clay Brick, size 600x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=UltraTech+AAC+Red+Clay+Brick
MAT00139,Building & Structural,Bricks & Blocks,Fly Ash Brick,Local Kiln Co.,230x110x75mm,piece,Rs.17 - Rs.32,"Local Kiln Co. Fly Ash Brick, size 230x110x75mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Local+Kiln+Co.+Fly+Ash+Brick
MAT00140,Building & Structural,Bricks & Blocks,Fly Ash Brick,Bigbloc,230x110x75mm,piece,Rs.17 - Rs.32,"Bigbloc Fly Ash Brick, size 230x110x75mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Bigbloc+Fly+Ash+Brick
MAT00141,Building & Structural,Bricks & Blocks,Fly Ash Brick,Magicrete,230x110x75mm,piece,Rs.17 - Rs.32,"Magicrete Fly Ash Brick, size 230x110x75mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Magicrete+Fly+Ash+Brick
MAT00142,Building & Structural,Bricks & Blocks,Fly Ash Brick,Siporex,230x110x75mm,piece,Rs.17 - Rs.32,"Siporex Fly Ash Brick, size 230x110x75mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Siporex+Fly+Ash+Brick
MAT00143,Building & Structural,Bricks & Blocks,Fly Ash Brick,JK Lakshmi AAC,230x110x75mm,piece,Rs.17 - Rs.32,"JK Lakshmi AAC Fly Ash Brick, size 230x110x75mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=JK+Lakshmi+AAC+Fly+Ash+Brick
MAT00144,Building & Structural,Bricks & Blocks,Fly Ash Brick,Biltech,230x110x75mm,piece,Rs.17 - Rs.32,"Biltech Fly Ash Brick, size 230x110x75mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Biltech+Fly+Ash+Brick
MAT00145,Building & Structural,Bricks & Blocks,Fly Ash Brick,Aerocon,230x110x75mm,piece,Rs.17 - Rs.32,"Aerocon Fly Ash Brick, size 230x110x75mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Aerocon+Fly+Ash+Brick
MAT00146,Building & Structural,Bricks & Blocks,Fly Ash Brick,UltraTech AAC,230x110x75mm,piece,Rs.17 - Rs.32,"UltraTech AAC Fly Ash Brick, size 230x110x75mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=UltraTech+AAC+Fly+Ash+Brick
MAT00147,Building & Structural,Bricks & Blocks,Fly Ash Brick,Local Kiln Co.,230x110x100mm,piece,Rs.17 - Rs.32,"Local Kiln Co. Fly Ash Brick, size 230x110x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Local+Kiln+Co.+Fly+Ash+Brick
MAT00148,Building & Structural,Bricks & Blocks,Fly Ash Brick,Bigbloc,230x110x100mm,piece,Rs.17 - Rs.32,"Bigbloc Fly Ash Brick, size 230x110x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Bigbloc+Fly+Ash+Brick
MAT00149,Building & Structural,Bricks & Blocks,Fly Ash Brick,Magicrete,230x110x100mm,piece,Rs.17 - Rs.32,"Magicrete Fly Ash Brick, size 230x110x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Magicrete+Fly+Ash+Brick
MAT00150,Building & Structural,Bricks & Blocks,Fly Ash Brick,Siporex,230x110x100mm,piece,Rs.17 - Rs.32,"Siporex Fly Ash Brick, size 230x110x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Siporex+Fly+Ash+Brick
MAT00151,Building & Structural,Bricks & Blocks,Fly Ash Brick,JK Lakshmi AAC,230x110x100mm,piece,Rs.17 - Rs.32,"JK Lakshmi AAC Fly Ash Brick, size 230x110x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=JK+Lakshmi+AAC+Fly+Ash+Brick
MAT00152,Building & Structural,Bricks & Blocks,Fly Ash Brick,Biltech,230x110x100mm,piece,Rs.17 - Rs.32,"Biltech Fly Ash Brick, size 230x110x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Biltech+Fly+Ash+Brick
MAT00153,Building & Structural,Bricks & Blocks,Fly Ash Brick,Aerocon,230x110x100mm,piece,Rs.17 - Rs.32,"Aerocon Fly Ash Brick, size 230x110x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Aerocon+Fly+Ash+Brick
MAT00154,Building & Structural,Bricks & Blocks,Fly Ash Brick,UltraTech AAC,230x110x100mm,piece,Rs.17 - Rs.32,"UltraTech AAC Fly Ash Brick, size 230x110x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=UltraTech+AAC+Fly+Ash+Brick
MAT00155,Building & Structural,Bricks & Blocks,Fly Ash Brick,Local Kiln Co.,400x200x200mm,piece,Rs.17 - Rs.32,"Local Kiln Co. Fly Ash Brick, size 400x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Local+Kiln+Co.+Fly+Ash+Brick
MAT00156,Building & Structural,Bricks & Blocks,Fly Ash Brick,Bigbloc,400x200x200mm,piece,Rs.17 - Rs.32,"Bigbloc Fly Ash Brick, size 400x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Bigbloc+Fly+Ash+Brick
MAT00157,Building & Structural,Bricks & Blocks,Fly Ash Brick,Magicrete,400x200x200mm,piece,Rs.17 - Rs.32,"Magicrete Fly Ash Brick, size 400x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Magicrete+Fly+Ash+Brick
MAT00158,Building & Structural,Bricks & Blocks,Fly Ash Brick,Siporex,400x200x200mm,piece,Rs.17 - Rs.32,"Siporex Fly Ash Brick, size 400x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Siporex+Fly+Ash+Brick
MAT00159,Building & Structural,Bricks & Blocks,Fly Ash Brick,JK Lakshmi AAC,400x200x200mm,piece,Rs.17 - Rs.32,"JK Lakshmi AAC Fly Ash Brick, size 400x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=JK+Lakshmi+AAC+Fly+Ash+Brick
MAT00160,Building & Structural,Bricks & Blocks,Fly Ash Brick,Biltech,400x200x200mm,piece,Rs.17 - Rs.32,"Biltech Fly Ash Brick, size 400x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Biltech+Fly+Ash+Brick
MAT00161,Building & Structural,Bricks & Blocks,Fly Ash Brick,Aerocon,400x200x200mm,piece,Rs.17 - Rs.32,"Aerocon Fly Ash Brick, size 400x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Aerocon+Fly+Ash+Brick
MAT00162,Building & Structural,Bricks & Blocks,Fly Ash Brick,UltraTech AAC,400x200x200mm,piece,Rs.17 - Rs.32,"UltraTech AAC Fly Ash Brick, size 400x200x200mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=UltraTech+AAC+Fly+Ash+Brick
MAT00163,Building & Structural,Bricks & Blocks,Fly Ash Brick,Local Kiln Co.,600x200x100mm,piece,Rs.17 - Rs.32,"Local Kiln Co. Fly Ash Brick, size 600x200x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Local+Kiln+Co.+Fly+Ash+Brick
MAT00164,Building & Structural,Bricks & Blocks,Fly Ash Brick,Bigbloc,600x200x100mm,piece,Rs.17 - Rs.32,"Bigbloc Fly Ash Brick, size 600x200x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Bigbloc+Fly+Ash+Brick
MAT00165,Building & Structural,Bricks & Blocks,Fly Ash Brick,Magicrete,600x200x100mm,piece,Rs.17 - Rs.32,"Magicrete Fly Ash Brick, size 600x200x100mm, used for load bearing and partition walls.",https://placehold.co/400x300/8B8378/FFFFFF?text=Magicrete+Fly+Ash+Brick
